source,subproject,id,site,subsite,year,month,day,SamplingType_1,SamplingType_2,SamplingType_3,latitude,longitude,seagrass,bathy_m,subObs,subObs_JT,SubObs_Jtcat,percent.cover,percent.cover.cat,percent.cover.notes,,
SG_SDM,Goldboro_LNG,2313,T-3A,,2020,,,Video transect ,,,45.15761,-61.64203,0,,,NA,NA,0,0,,,
SG_SDM,Goldboro_LNG,2314,T-3A,,2020,,,Video transect ,,,45.15765,-61.64193,0,,,NA,NA,0,0,,,
SG_SDM,Goldboro_LNG,2315,T-3A,,2020,,,Video transect ,,,45.15766,-61.6418,0,,,NA,NA,0,0,,,
SG_SDM,Goldboro_LNG,2316,T-3A,,2020,,,Video transect ,,,45.15769,-61.64167,0,,,NA,NA,0,0,,,
SG_SDM,Goldboro_LNG,2317,T-3A,,2020,,,Video transect ,,,45.15773,-61.64155,0,,,NA,NA,0,0,,,
SG_SDM,Goldboro_LNG,2318,T-3A,,2020,,,Video transect ,,,45.15776,-61.64143,0,,,NA,NA,0,0,,,
SG_SDM,Goldboro_LNG,2319,T-3A,,2020,,,Video transect ,,,45.15779,-61.64131,0,,,NA,NA,0,0,,,
SG_SDM,Goldboro_LNG,2320,T-3A,,2020,,,Video transect ,,,45.15781,-61.64119,0,,Rocky,rock,3,0,0,,,
SG_SDM,Goldboro_LNG,2321,T-3A,,2020,,,Video transect ,,,45.15782,-61.64105,0,,,NA,NA,0,0,,,
SG_SDM,Goldboro_LNG,2322,T-3A,,2020,,,Video transect ,,,45.15784,-61.64089,0,,,NA,NA,0,0,,,
SG_SDM,Goldboro_LNG,2323,T-3A,,2020,,,Video transect ,,,45.15785,-61.64074,0,,,NA,NA,0,0,,,
SG_SDM,Goldboro_LNG,2324,T-3A,,2020,,,Video transect ,,,45.15787,-61.6406,0,,,NA,NA,0,0,,,
SG_SDM,Goldboro_LNG,2325,T-3A,,2020,,,Video transect ,,,45.15789,-61.64047,0,,,NA,NA,0,0,,,
SG_SDM,Goldboro_LNG,2326,T-3A,,2020,,,Video transect ,,,45.15792,-61.64031,0,,,NA,NA,0,0,,,
SG_SDM,Goldboro_LNG,2327,T-3A,,2020,,,Video transect ,,,45.15796,-61.64016,0,,,NA,NA,0,0,,,
SG_SDM,Goldboro_LNG,2328,T-3A,,2020,,,Video transect ,,,45.15799,-61.64001,1,,,NA,NA,50,3,,,
SG_SDM,Goldboro_LNG,2329,T-3A,,2020,,,Video transect ,,,45.15804,-61.63988,0,,,NA,NA,0,0,,,
SG_SDM,Goldboro_LNG,2330,T-3B,,2020,,,Video transect ,,,45.1586,-61.63755,1,,Sand & Boulders,mixed,2,80,5,,,
SG_SDM,Goldboro_LNG,2331,T-3B,,2020,,,Video transect ,,,45.15861,-61.63747,1,,,NA,NA,80,5,,,
SG_SDM,Goldboro_LNG,2332,T-3B,,2020,,,Video transect ,,,45.15863,-61.63738,0,,,NA,NA,0,0,,,
SG_SDM,Goldboro_LNG,2333,T-3B,,2020,,,Video transect ,,,45.15867,-61.63729,1,,,NA,NA,50,3,,,
SG_SDM,Goldboro_LNG,2334,T-3B,,2020,,,Video transect ,,,45.15869,-61.63719,0,,,NA,NA,0,0,,,
SG_SDM,Goldboro_LNG,2335,T-3B,,2020,,,Video transect ,,,45.15872,-61.63709,1,,,NA,NA,50,3,,,
SG_SDM,Goldboro_LNG,2336,T-3B,,2020,,,Video transect ,,,45.15875,-61.63699,1,,,NA,NA,80,5,,,
SG_SDM,Goldboro_LNG,2337,T-3B,,2020,,,Video transect ,,,45.15876,-61.63689,1,,,NA,NA,50,3,,,
SG_SDM,Goldboro_LNG,2338,T-3B,,2020,,,Video transect ,,,45.15877,-61.63673,1,,,NA,NA,50,3,,,
SG_SDM,Goldboro_LNG,2339,T-3B,,2020,,,Video transect ,,,45.15876,-61.63658,1,,,NA,NA,80,5,,,
SG_SDM,Goldboro_LNG,2340,T-3B,,2020,,,Video transect ,,,45.15876,-61.63649,0,,,NA,NA,0,0,,,
SG_SDM,Goldboro_LNG,2341,T-3B,,2020,,,Video transect ,,,45.15875,-61.6363,1,,,NA,NA,80,5,,,
SG_SDM,Goldboro_LNG,2342,T-3B,,2020,,,Video transect ,,,45.15876,-61.63617,1,,Sand & Boulders,mixed,2,50,3,,,
SG_SDM,Goldboro_LNG,2343,T-3B,,2020,,,Video transect ,,,45.1588,-61.63609,0,,,NA,NA,0,0,,,
SG_SDM,Goldboro_LNG,2344,T-3B,,2020,,,Video transect ,,,45.1588,-61.63598,0,,,NA,NA,0,0,,,
SG_SDM,Goldboro_LNG,2345,T-4,,2020,,,Video transect ,,,45.16013,-61.63614,1,,,NA,NA,80,5,,,
SG_SDM,Goldboro_LNG,2346,T-4,,2020,,,Video transect ,,,45.1601,-61.63611,1,,,NA,NA,50,3,,,
SG_SDM,Goldboro_LNG,2347,T-4,,2020,,,Video transect ,,,45.16006,-61.63606,1,,,NA,NA,80,5,,,
SG_SDM,Goldboro_LNG,2348,T-4,,2020,,,Video transect ,,,45.16001,-61.63599,1,,,NA,NA,50,3,,,
SG_SDM,Goldboro_LNG,2349,T-4,,2020,,,Video transect ,,,45.15992,-61.63589,1,,,NA,NA,50,3,,,
SG_SDM,Goldboro_LNG,2350,T-4,,2020,,,Video transect ,,,45.15986,-61.63583,1,,,NA,NA,10,2,,,
SG_SDM,Goldboro_LNG,2351,T-4,,2020,,,Video transect ,,,45.15979,-61.63575,1,,,NA,NA,50,3,,,
SG_SDM,Goldboro_LNG,2352,T-4,,2020,,,Video transect ,,,45.15973,-61.63571,1,,,NA,NA,50,3,,,
SG_SDM,Goldboro_LNG,2353,T-4,,2020,,,Video transect ,,,45.15968,-61.63565,1,,,NA,NA,10,2,,,
SG_SDM,Goldboro_LNG,2354,T-4,,2020,,,Video transect ,,,45.15961,-61.63555,1,,,NA,NA,50,3,,,
SG_SDM,Goldboro_LNG,2355,T-4,,2020,,,Video transect ,,,45.15938,-61.6352,0,,,NA,NA,0,0,,,
SG_SDM,Goldboro_LNG,2356,T-4,,2020,,,Video transect ,,,45.1593,-61.63505,0,,,NA,NA,0,0,,,
SG_SDM,Goldboro_LNG,2357,T-4,,2020,,,Video transect ,,,45.15926,-61.63496,0,,,NA,NA,0,0,,,
SG_SDM,Goldboro_LNG,2358,T-4,,2020,,,Video transect ,,,45.15923,-61.63489,0,,,NA,NA,0,0,,,
SG_SDM,Goldboro_LNG,2359,T-4,,2020,,,Video transect ,,,45.15918,-61.6348,0,,,NA,NA,0,0,,,
SG_SDM,Goldboro_LNG,2360,T-4,,2020,,,Video transect ,,,45.15915,-61.63471,0,,,NA,NA,0,0,,,
SG_SDM,Goldboro_LNG,2361,T-4,,2020,,,Video transect ,,,45.15913,-61.63463,0,,,NA,NA,0,0,,,
SG_SDM,Goldboro_LNG,2362,T-4,,2020,,,Video transect ,,,45.15909,-61.63453,1,,,NA,NA,50,3,,,
SG_SDM,Goldboro_LNG,2363,T-4,,2020,,,Video transect ,,,45.15904,-61.63445,1,,,NA,NA,50,3,,,
SG_SDM,Goldboro_LNG,2364,T-4,,2020,,,Video transect ,,,45.15892,-61.63425,1,,,NA,NA,10,2,,,
SG_SDM,Goldboro_LNG,2365,T-4,,2020,,,Video transect ,,,45.15884,-61.63413,1,,,NA,NA,50,3,,,
SG_SDM,Goldboro_LNG,2366,T-4,,2020,,,Video transect ,,,45.15877,-61.63402,1,,Sand & Boulders,mixed,2,50,3,,,
SG_SDM,Goldboro_LNG,2367,T-4,,2020,,,Video transect ,,,45.1587,-61.63392,1,,,NA,NA,50,3,,,
SG_SDM,Goldboro_LNG,2368,T-4,,2020,,,Video transect ,,,45.15862,-61.63378,0,,,NA,NA,0,0,,,
SG_SDM,Goldboro_LNG,2369,T-4,,2020,,,Video transect ,,,45.15846,-61.63348,0,,,NA,NA,0,0,,,
SG_SDM,Goldboro_LNG,2370,T-4,,2020,,,Video transect ,,,45.15841,-61.63341,0,,,NA,NA,0,0,,,
SG_SDM,Goldboro_LNG,2371,T-4,,2020,,,Video transect ,,,45.15837,-61.63334,0,,,NA,NA,0,0,,,
SG_SDM,Goldboro_LNG,2372,T-4,,2020,,,Video transect ,,,45.15832,-61.63325,0,,,NA,NA,0,0,,,
SG_SDM,Goldboro_LNG,2373,T-4,,2020,,,Video transect ,,,45.15825,-61.63321,0,,,NA,NA,0,0,,,
SG_SDM,Goldboro_LNG,2374,T-4,,2020,,,Video transect ,,,45.1582,-61.63315,0,,,NA,NA,0,0,,,
SG_SDM,Goldboro_LNG,2375,T-4,,2020,,,Video transect ,,,45.15813,-61.63308,0,,,NA,NA,0,0,,,
SG_SDM,Goldboro_LNG,2376,T-4,,2020,,,Video transect ,,,45.15806,-61.633,0,,,NA,NA,0,0,,,
SG_SDM,Goldboro_LNG,2377,T-4,,2020,,,Video transect ,,,45.15801,-61.63291,0,,,NA,NA,0,0,,,
SG_SDM,Goldboro_LNG,2378,T-4,,2020,,,Video transect ,,,45.15795,-61.63281,0,,,NA,NA,0,0,,,
SG_SDM,Goldboro_LNG,2379,T-4,,2020,,,Video transect ,,,45.15788,-61.63271,1,,,NA,NA,50,3,,,
SG_SDM,Goldboro_LNG,2380,T-4,,2020,,,Video transect ,,,45.15784,-61.63259,0,,,NA,NA,0,0,,,
SG_SDM,Goldboro_LNG,2381,T-4,,2020,,,Video transect ,,,45.15773,-61.6325,1,,,NA,NA,50,3,,,
SG_SDM,Goldboro_LNG,2382,T-4,,2020,,,Video transect ,,,45.15765,-61.63243,1,,,NA,NA,10,2,,,
SG_SDM,Goldboro_LNG,2383,T-4,,2020,,,Video transect ,,,45.15754,-61.63232,0,,,NA,NA,0,0,,,
SG_SDM,Goldboro_LNG,2384,T-4,,2020,,,Video transect ,,,45.15746,-61.63222,0,,,NA,NA,0,0,,,
SG_SDM,Goldboro_LNG,2385,T-4,,2020,,,Video transect ,,,45.15743,-61.63215,0,,,NA,NA,0,0,,,
SG_SDM,Goldboro_LNG,2386,T-4,,2020,,,Video transect ,,,45.1574,-61.63209,0,,,NA,NA,0,0,,,
SG_SDM,Goldboro_LNG,2387,T-4,,2020,,,Video transect ,,,45.15735,-61.63201,0,,,NA,NA,0,0,,,
SG_SDM,Goldboro_LNG,2388,T-4,,2020,,,Video transect ,,,45.1573,-61.63193,0,,,NA,NA,0,0,,,
SG_SDM,Goldboro_LNG,2389,T-4,,2020,,,Video transect ,,,45.15725,-61.63182,0,,,NA,NA,0,0,,,
SG_SDM,Goldboro_LNG,2390,T-4,,2020,,,Video transect ,,,45.15718,-61.63172,0,,,NA,NA,0,0,,,
SG_SDM,Goldboro_LNG,2391,T-4,,2020,,,Video transect ,,,45.15709,-61.63165,0,,,NA,NA,0,0,,,
SG_SDM,Goldboro_LNG,2392,T-4,,2020,,,Video transect ,,,45.15701,-61.63157,0,,,NA,NA,0,0,,,
SG_SDM,Goldboro_LNG,2393,T-4,,2020,,,Video transect ,,,45.15696,-61.63148,0,,,NA,NA,0,0,,,
SG_SDM,Goldboro_LNG,2394,T-4,,2020,,,Video transect ,,,45.15689,-61.63143,0,,,NA,NA,0,0,,,
SG_SDM,Goldboro_LNG,2395,T-4,,2020,,,Video transect ,,,45.15684,-61.63132,0,,,NA,NA,0,0,,,
SG_SDM,Goldboro_LNG,2396,T-4,,2020,,,Video transect ,,,45.15678,-61.6312,0,,Rocky,rock,3,0,0,,,
SG_SDM,Goldboro_LNG,2397,T-4,,2020,,,Video transect ,,,45.15672,-61.63111,0,,,NA,NA,0,0,,,
SG_SDM,Goldboro_LNG,2398,T-4,,2020,,,Video transect ,,,45.15667,-61.63102,0,,,NA,NA,0,0,,,
SG_SDM,Goldboro_LNG,2399,T-4,,2020,,,Video transect ,,,45.15662,-61.63092,0,,,NA,NA,0,0,,,
SG_SDM,Goldboro_LNG,2400,T-4,,2020,,,Video transect ,,,45.15656,-61.63081,0,,,NA,NA,0,0,,,
SG_SDM,Goldboro_LNG,2401,T-4,,2020,,,Video transect ,,,45.15651,-61.63071,0,,,NA,NA,0,0,,,
SG_SDM,Goldboro_LNG,2402,T-4,,2020,,,Video transect ,,,45.15645,-61.63062,0,,,NA,NA,0,0,,,
SG_SDM,Goldboro_LNG,2403,T-4,,2020,,,Video transect ,,,45.15639,-61.63052,0,,,NA,NA,0,0,,,
SG_SDM,Goldboro_LNG,2404,T-4,,2020,,,Video transect ,,,45.15633,-61.63043,0,,,NA,NA,0,0,,,
SG_SDM,Goldboro_LNG,2405,T-4,,2020,,,Video transect ,,,45.15628,-61.63032,0,,,NA,NA,0,0,,,
SG_SDM,Goldboro_LNG,2406,T-4,,2020,,,Video transect ,,,45.15623,-61.63021,0,,,NA,NA,0,0,,,
SG_SDM,Goldboro_LNG,2407,T-4,,2020,,,Video transect ,,,45.15619,-61.63008,0,,,NA,NA,0,0,,,
SG_SDM,Goldboro_LNG,2408,T-4,,2020,,,Video transect ,,,45.15613,-61.62994,0,,,NA,NA,0,0,,,
SG_SDM,Goldboro_LNG,2409,T-4,,2020,,,Video transect ,,,45.15607,-61.62982,0,,,NA,NA,0,0,,,
SG_SDM,Goldboro_LNG,2410,T-4,,2020,,,Video transect ,,,45.15603,-61.62973,0,,,NA,NA,0,0,,,
SG_SDM,Goldboro_LNG,2411,T-4,,2020,,,Video transect ,,,45.15598,-61.62964,0,,,NA,NA,0,0,,,
SG_SDM,Goldboro_LNG,2412,T-4,,2020,,,Video transect ,,,45.15593,-61.62955,0,,,NA,NA,0,0,,,
SG_SDM,Goldboro_LNG,2413,T-4,,2020,,,Video transect ,,,45.15587,-61.62944,0,,,NA,NA,0,0,,,
SG_SDM,Goldboro_LNG,2414,T-4,,2020,,,Video transect ,,,45.15581,-61.62932,0,,,NA,NA,0,0,,,
SG_SDM,Goldboro_LNG,2415,T-4,,2020,,,Video transect ,,,45.15576,-61.62923,0,,,NA,NA,0,0,,,
SG_SDM,Goldboro_LNG,2416,T-4,,2020,,,Video transect ,,,45.1557,-61.62911,0,,,NA,NA,0,0,,,
SG_SDM,Goldboro_LNG,2417,T-4,,2020,,,Video transect ,,,45.15564,-61.629,0,,,NA,NA,0,0,,,
SG_SDM,Goldboro_LNG,2418,T-4,,2020,,,Video transect ,,,45.15557,-61.6289,0,,,NA,NA,0,0,,,
SG_SDM,Goldboro_LNG,2419,T-4,,2020,,,Video transect ,,,45.15551,-61.62883,0,,,NA,NA,0,0,,,
SG_SDM,Goldboro_LNG,2420,T-4,,2020,,,Video transect ,,,45.15543,-61.62874,0,,,NA,NA,0,0,,,
SG_SDM,Goldboro_LNG,2421,T-4,,2020,,,Video transect ,,,45.15536,-61.62866,0,,,NA,NA,0,0,,,
SG_SDM,Goldboro_LNG,2422,T-4,,2020,,,Video transect ,,,45.15532,-61.62847,0,,,NA,NA,0,0,,,
SG_SDM,Goldboro_LNG,2423,T-4,,2020,,,Video transect ,,,45.1553,-61.62842,0,,,NA,NA,0,0,,,
SG_SDM,Goldboro_LNG,2424,T-4,,2020,,,Video transect ,,,45.15526,-61.62828,0,,,NA,NA,0,0,,,
SG_SDM,Goldboro_LNG,2425,T-4,,2020,,,Video transect ,,,45.15524,-61.62815,0,,,NA,NA,0,0,,,
SG_SDM,Goldboro_LNG,2426,T-4,,2020,,,Video transect ,,,45.15519,-61.62806,0,,,NA,NA,0,0,,,
SG_SDM,Goldboro_LNG,2427,T-4,,2020,,,Video transect ,,,45.15516,-61.62794,0,,,NA,NA,0,0,,,
SG_SDM,Goldboro_LNG,2428,T-4,,2020,,,Video transect ,,,45.15508,-61.62783,0,,,NA,NA,0,0,,,
SG_SDM,Goldboro_LNG,2429,T-4,,2020,,,Video transect ,,,45.155,-61.62773,0,,,NA,NA,0,0,,,
SG_SDM,Goldboro_LNG,2430,T-4,,2020,,,Video transect ,,,45.1549,-61.62765,0,,,NA,NA,0,0,,,
SG_SDM,Goldboro_LNG,2431,T-4,,2020,,,Video transect ,,,45.15481,-61.62758,0,,,NA,NA,0,0,,,
SG_SDM,Goldboro_LNG,2432,T-4,,2020,,,Video transect ,,,45.15475,-61.6275,0,,,NA,NA,0,0,,,
SG_SDM,Goldboro_LNG,2433,T-4,,2020,,,Video transect ,,,45.1547,-61.62739,0,,,NA,NA,0,0,,,
SG_SDM,Goldboro_LNG,2434,T-4,,2020,,,Video transect ,,,45.15465,-61.62728,0,,,NA,NA,0,0,,,
SG_SDM,Goldboro_LNG,2435,T-4,,2020,,,Video transect ,,,45.15456,-61.62711,0,,Sand & Gravel,mixed,2,0,0,,,
SG_SDM,Goldboro_LNG,2436,T-4,,2020,,,Video transect ,,,45.15452,-61.62707,0,,,NA,NA,0,0,,,
SG_SDM,Goldboro_LNG,2437,T-5,,2020,,,Video transect ,,,45.15628,-61.64284,0,,Sand & Boulders,mixed,2,0,0,,,
SG_SDM,Goldboro_LNG,2438,T-5,,2020,,,Video transect ,,,45.15635,-61.64294,0,,,NA,NA,0,0,,,
SG_SDM,Goldboro_LNG,2439,T-5,,2020,,,Video transect ,,,45.15642,-61.64296,0,,,NA,NA,0,0,,,
SG_SDM,Goldboro_LNG,2440,T-5,,2020,,,Video transect ,,,45.15637,-61.64304,0,,,NA,NA,0,0,,,
SG_SDM,Goldboro_LNG,2441,T-5,,2020,,,Video transect ,,,45.15642,-61.6431,0,,,NA,NA,0,0,,,
SG_SDM,Goldboro_LNG,2442,T-5,,2020,,,Video transect ,,,45.15657,-61.64314,0,,,NA,NA,0,0,,,
SG_SDM,Goldboro_LNG,2443,T-5,,2020,,,Video transect ,,,45.15672,-61.64321,0,,,NA,NA,0,0,,,
SG_SDM,Goldboro_LNG,2444,T-5,,2020,,,Video transect ,,,45.15686,-61.64329,0,,,NA,NA,0,0,,,
SG_SDM,Goldboro_LNG,2445,T-5,,2020,,,Video transect ,,,45.15695,-61.64335,0,,,NA,NA,0,0,,,
SG_SDM,Goldboro_LNG,2446,T-5,,2020,,,Video transect ,,,45.15701,-61.6434,0,,,NA,NA,0,0,,,
SG_SDM,Goldboro_LNG,2447,T-5,,2020,,,Video transect ,,,45.15709,-61.64346,0,,,NA,NA,0,0,,,
SG_SDM,Goldboro_LNG,2448,T-5,,2020,,,Video transect ,,,45.15839,-61.64379,0,,,NA,NA,0,0,,,
SG_SDM,Goldboro_LNG,2449,T-5,,2020,,,Video transect ,,,45.16113,-61.64346,0,,,NA,NA,0,0,,,
SG_SDM,Goldboro_LNG,2450,T-5,,2020,,,Video transect ,,,45.16664,-61.64277,0,,,NA,NA,0,0,,,
SG_SDM,Goldboro_LNG,2451,T-5,,2020,,,Video transect ,,,45.16601,-61.6432,0,,,NA,NA,0,0,,,
SG_SDM,Goldboro_LNG,2452,T-5,,2020,,,Video transect ,,,45.1668,-61.6434,0,,,NA,NA,0,0,,,
SG_SDM,Goldboro_LNG,2453,T-5,,2020,,,Video transect ,,,45.16013,-61.64405,0,,,NA,NA,0,0,,,
SG_SDM,Goldboro_LNG,2454,T-5,,2020,,,Video transect ,,,45.1585,-61.64448,0,,,NA,NA,0,0,,,
SG_SDM,Goldboro_LNG,2455,T-5,,2020,,,Video transect ,,,45.15835,-61.64459,0,,,NA,NA,0,0,,,
SG_SDM,Goldboro_LNG,2456,T-5,,2020,,,Video transect ,,,45.1583,-61.6447,0,,Rocky,rock,3,0,0,,,
SG_SDM,Goldboro_LNG,2457,T-6,,2020,,,Video transect ,,,45.15509,-61.63288,0,,,NA,NA,0,0,,,
SG_SDM,Goldboro_LNG,2458,T-6,,2020,,,Video transect ,,,45.15506,-61.63288,0,,,NA,NA,0,0,,,
SG_SDM,Goldboro_LNG,2459,T-6,,2020,,,Video transect ,,,45.15512,-61.63293,0,,,NA,NA,0,0,,,
SG_SDM,Goldboro_LNG,2460,T-6,,2020,,,Video transect ,,,45.15622,-61.63404,0,,,NA,NA,0,0,,,
SG_SDM,Goldboro_LNG,2461,T-6,,2020,,,Video transect ,,,45.15631,-61.63415,0,,,NA,NA,0,0,,,
SG_SDM,Goldboro_LNG,2462,T-6,,2020,,,Video transect ,,,45.15637,-61.63426,0,,,NA,NA,0,0,,,
SG_SDM,Goldboro_LNG,2463,T-6,,2020,,,Video transect ,,,45.15645,-61.63435,0,,,NA,NA,0,0,,,
SG_SDM,Goldboro_LNG,2464,T-6,,2020,,,Video transect ,,,45.15652,-61.63436,0,,,NA,NA,0,0,,,
SG_SDM,Goldboro_LNG,2465,T-6,,2020,,,Video transect ,,,45.15659,-61.63442,0,,,NA,NA,0,0,,,
SG_SDM,Goldboro_LNG,2466,T-6,,2020,,,Video transect ,,,45.15665,-61.63451,0,,,NA,NA,0,0,,,
SG_SDM,Goldboro_LNG,2467,T-6,,2020,,,Video transect ,,,45.15671,-61.63459,0,,,NA,NA,0,0,,,
SG_SDM,Goldboro_LNG,2468,T-6,,2020,,,Video transect ,,,45.1568,-61.63469,0,,,NA,NA,0,0,,,
SG_SDM,Goldboro_LNG,2469,T-6,,2020,,,Video transect ,,,45.15687,-61.63478,0,,Sand,soft,1,0,0,,,
SG_SDM,Goldboro_LNG,2470,T-6,,2020,,,Video transect ,,,45.15693,-61.63483,0,,,NA,NA,0,0,,,
SG_SDM,Goldboro_LNG,2471,T-6,,2020,,,Video transect ,,,45.15697,-61.63492,0,,,NA,NA,0,0,,,
SG_SDM,Goldboro_LNG,2472,T-6,,2020,,,Video transect ,,,45.15703,-61.63487,0,,,NA,NA,0,0,,,
SG_SDM,Goldboro_LNG,2473,T-6,,2020,,,Video transect ,,,45.15706,-61.63488,0,,,NA,NA,0,0,,,
SG_SDM,Goldboro_LNG,2474,T-6,,2020,,,Video transect ,,,45.15716,-61.63513,0,,,NA,NA,0,0,,,
SG_SDM,Goldboro_LNG,2475,T-6,,2020,,,Video transect ,,,45.15725,-61.63523,0,,,NA,NA,0,0,,,
SG_SDM,Goldboro_LNG,2476,T-6,,2020,,,Video transect ,,,45.15736,-61.63531,0,,,NA,NA,0,0,,,
SG_SDM,Goldboro_LNG,2477,T-6,,2020,,,Video transect ,,,45.15747,-61.63541,0,,,NA,NA,0,0,,,
SG_SDM,Goldboro_LNG,2478,T-6,,2020,,,Video transect ,,,45.15754,-61.63547,0,,,NA,NA,0,0,,,
SG_SDM,Goldboro_LNG,2479,T-6,,2020,,,Video transect ,,,45.15762,-61.63561,0,,,NA,NA,0,0,,,
SG_SDM,Goldboro_LNG,2480,T-6,,2020,,,Video transect ,,,45.15763,-61.6357,0,,,NA,NA,0,0,,,
SG_SDM,Goldboro_LNG,2481,T-6,,2020,,,Video transect ,,,45.15771,-61.63571,1,,,NA,NA,10,2,,,
SG_SDM,Goldboro_LNG,2482,T-6,,2020,,,Video transect ,,,45.15791,-61.63578,0,,,NA,NA,0,0,,,
SG_SDM,Goldboro_LNG,2483,T-6,,2020,,,Video transect ,,,45.15787,-61.63577,0,,,NA,NA,0,0,,,
SG_SDM,Goldboro_LNG,2484,T-6,,2020,,,Video transect ,,,45.15792,-61.63585,1,,Sand,soft,1,0,0,PA % cover disagreement,,
SG_SDM,Goldboro_LNG,2485,T-6,,2020,,,Video transect ,,,45.15801,-61.63596,0,,,NA,NA,0,0,,,
SG_SDM,Goldboro_LNG,2486,T-6,,2020,,,Video transect ,,,45.15808,-61.63608,1,,,NA,NA,50,3,,,
SG_SDM,Goldboro_LNG,2487,T-6,,2020,,,Video transect ,,,45.15811,-61.63619,1,,,NA,NA,80,5,,,
SG_SDM,Goldboro_LNG,2488,T-6,,2020,,,Video transect ,,,45.15814,-61.63631,1,,,NA,NA,50,3,,,
SG_SDM,Goldboro_LNG,2489,T-6,,2020,,,Video transect ,,,45.15819,-61.63642,1,,,NA,NA,80,5,,,
SG_SDM,Goldboro_LNG,2490,T-6,,2020,,,Video transect ,,,45.15822,-61.63649,1,,,NA,NA,80,5,,,
SG_SDM,Goldboro_LNG,2491,T-6,,2020,,,Video transect ,,,45.15828,-61.63656,1,,,NA,NA,50,3,,,
SG_SDM,Goldboro_LNG,2492,T-6,,2020,,,Video transect ,,,45.15836,-61.63665,0,,,NA,NA,0,0,,,
SG_SDM,Goldboro_LNG,2493,T-6,,2020,,,Video transect ,,,45.15845,-61.63673,0,,,NA,NA,0,0,,,
SG_SDM,Goldboro_LNG,2494,T-6,,2020,,,Video transect ,,,45.15852,-61.63678,0,,,NA,NA,0,0,,,
SG_SDM,Goldboro_LNG,2495,T-6,,2020,,,Video transect ,,,45.1586,-61.63681,1,,,NA,NA,80,5,,,
SG_SDM,Goldboro_LNG,2496,T-6,,2020,,,Video transect ,,,45.15868,-61.63685,1,,,NA,NA,50,3,,,
SG_SDM,Goldboro_LNG,2497,T-6,,2020,,,Video transect ,,,45.15877,-61.63689,1,,,NA,NA,50,3,,,
SG_SDM,Goldboro_LNG,2498,T-6,,2020,,,Video transect ,,,45.15881,-61.63694,0,,,NA,NA,0,0,,,
SG_SDM,Goldboro_LNG,2499,T-6,,2020,,,Video transect ,,,45.15887,-61.637,1,,,NA,NA,80,5,,,
SG_SDM,Goldboro_LNG,2500,T-6,,2020,,,Video transect ,,,45.15896,-61.63707,1,,,NA,NA,80,5,,,
SG_SDM,Goldboro_LNG,2501,T-6,,2020,,,Video transect ,,,45.15903,-61.63716,1,,,NA,NA,50,3,,,
SG_SDM,Goldboro_LNG,2502,T-6,,2020,,,Video transect ,,,45.15911,-61.63729,1,,,NA,NA,80,5,,,
SG_SDM,Goldboro_LNG,2503,T-6,,2020,,,Video transect ,,,45.15918,-61.63738,1,,,NA,NA,80,5,,,
SG_SDM,Goldboro_LNG,2504,T-6,,2020,,,Video transect ,,,45.15924,-61.63747,1,,,NA,NA,50,3,,,
SG_SDM,Goldboro_LNG,2505,T-6,,2020,,,Video transect ,,,45.15929,-61.63754,0,,,NA,NA,0,0,,,
SG_SDM,Goldboro_LNG,2506,T-6,,2020,,,Video transect ,,,45.1593,-61.63761,1,,Rocky,rock,3,0,0,,,
SG_SDM,Goldboro_LNG,2507,T-7,,2020,,,Video transect ,,,45.15823,-61.64057,0,,,NA,NA,0,0,,,
SG_SDM,Goldboro_LNG,2508,T-7,,2020,,,Video transect ,,,45.15824,-61.64053,0,,,NA,NA,0,0,,,
SG_SDM,Goldboro_LNG,2509,T-7,,2020,,,Video transect ,,,45.1581,-61.64037,1,,,NA,NA,50,3,,,
SG_SDM,Goldboro_LNG,2510,T-7,,2020,,,Video transect ,,,45.15803,-61.64031,1,,,NA,NA,50,3,,,
SG_SDM,Goldboro_LNG,2511,T-7,,2020,,,Video transect ,,,45.15797,-61.64026,0,,,NA,NA,0,0,,,
SG_SDM,Goldboro_LNG,2512,T-7,,2020,,,Video transect ,,,45.15792,-61.64022,0,,,NA,NA,0,0,,,
SG_SDM,Goldboro_LNG,2513,T-7,,2020,,,Video transect ,,,45.15785,-61.64015,0,,,NA,NA,0,0,,,
SG_SDM,Goldboro_LNG,2514,T-7,,2020,,,Video transect ,,,45.15778,-61.64005,0,,,NA,NA,0,0,,,
SG_SDM,Goldboro_LNG,2515,T-7,,2020,,,Video transect ,,,45.15775,-61.63994,0,,,NA,NA,0,0,,,
SG_SDM,Goldboro_LNG,2516,T-7,,2020,,,Video transect ,,,45.15772,-61.63982,0,,,NA,NA,0,0,,,
SG_SDM,Goldboro_LNG,2517,T-7,,2020,,,Video transect ,,,45.15766,-61.63972,0,,,NA,NA,0,0,,,
SG_SDM,Goldboro_LNG,2518,T-7,,2020,,,Video transect ,,,45.15761,-61.63961,0,,,NA,NA,0,0,,,
SG_SDM,Goldboro_LNG,2519,T-7,,2020,,,Video transect ,,,45.15752,-61.63955,0,,,NA,NA,0,0,,,
SG_SDM,Goldboro_LNG,2520,T-7,,2020,,,Video transect ,,,45.15748,-61.63961,0,,,NA,NA,0,0,,,
SG_SDM,Goldboro_LNG,2521,T-7,,2020,,,Video transect ,,,45.15742,-61.63969,0,,,NA,NA,0,0,,,
